birth.reg,p20,povcal_year,iso3,value,total,percentage,demographic
Registered,P20,2003,PHL,9033276.49949316,11645796.5361127,0.77566841147204,P20
Registered,Not P20,2004,PHL,67585188.2483108,71765454.2565468,0.941750999118707,Not P20
Registered,P20,2004,PHL,10164875.2462987,12945087.7434532,0.785230308804928,P20
Registered,Not P20,2005,PHL,67921249.7987533,71969440.9722631,0.943751248879786,Not P20
Registered,P20,2005,PHL,11311762.5310642,14356809.0277369,0.787902277533279,P20
Registered,Not P20,2006,PHL,68623284.9449951,72665717.289176,0.944369470295133,Not P20
Registered,P20,2006,PHL,12043771.3666868,15222957.710824,0.791158432905804,P20
Registered,Not P20,2007,PHL,69087463.67368,73133568.903138,0.944675129490578,Not P20
Registered,P20,2007,PHL,12971766.9503687,16271913.096862,0.797187575495979,P20
Registered,Not P20,2008,PHL,69742191.0415326,73714376.7809402,0.94611382592012,Not P20
Registered,P20,2008,PHL,13690559.8731619,17187588.2190598,0.796537576923101,P20
Registered,Not P20,2009,PHL,69863502.501114,73766711.6743796,0.947087119858411,Not P20
Registered,P20,2009,PHL,14957187.8481564,18647446.3256204,0.802103815556033,P20
Registered,Not P20,2010,PHL,69767478.0343502,73610312.659305,0.94779488788832,Not P20
Registered,P20,2010,PHL,16478258.7876854,20356467.3406949,0.809485187773394,P20
Registered,Not P20,2011,PHL,68560470.3562365,72170820.9430902,0.949974926990222,Not P20
Registered,P20,2011,PHL,19156796.5505531,23399226.0569098,0.818693597128445,P20
Registered,Not P20,2012,PHL,68209570.5609471,71750085.4137982,0.950654903998621,Not P20
Registered,P20,2012,PHL,21015319.2641998,25462552.5862018,0.825342203734437,P20
Registered,Not P20,2013,PHL,66916120.4342691,70307595.7623006,0.951762319685947,Not P20
Registered,P20,2013,PHL,23831374.0843066,28563956.2376994,0.834316293092952,P20
Registered,Not P20,2014,PHL,67130181.8540778,70470907.6902312,0.952594255620514,Not P20
Registered,P20,2014,PHL,25124013.16149,30042230.3097688,0.836289879360936,P20
Registered,Not P20,2015,PHL,67221145.1446715,70536363.9015227,0.952999863141802,Not P20
Registered,P20,2015,PHL,26501649.3174217,31576848.0984773,0.839274687415674,P20
Registered,Not P20,2016,PHL,69625632.7323785,73143759.1163158,0.951901208982948,Not P20
Registered,P20,2016,PHL,25520457.8964662,30520167.8836842,0.836183404813747,P20
Registered,Not P20,2017,PHL,72159839.6726805,75836184.5483714,0.951522549590479,Not P20
Registered,P20,2017,PHL,24371569.0619647,29337079.4516286,0.830742852305692,P20
Registered,Not P20,2018,PHL,74476283.3211348,78341771.9734939,0.950658651764133,Not P20
Registered,P20,2018,PHL,23412285.3451138,28310150.0265061,0.826992627138797,P20
Registered,P20,2000,RWA,5097413.8201279,8803448.24292331,0.579024682086986,P20
Registered,Not P20,2000,RWA,4532031.59355144,7063913.75707669,0.641575159239623,Not P20
Registered,P20,2001,RWA,5243029.91571317,9069889.15186192,0.578069900075554,P20
Registered,Not P20,2001,RWA,4829067.61808784,7392422.84813808,0.653245589070182,Not P20
Registered,P20,2002,RWA,5304699.83176569,9195874.89042667,0.576856459551024,P20
Registered,Not P20,2002,RWA,5009862.61809761,7658245.10957333,0.654178933478499,Not P20
Registered,P20,2003,RWA,5444128.3477021,9426328.27045822,0.577544956158996,P20
Registered,Not P20,2003,RWA,5034037.36485021,7687993.72954178,0.654792074752414,Not P20
Registered,P20,2004,RWA,5603566.71163301,9693168.89987504,0.578094405401854,P20
Registered,Not P20,2004,RWA,5046084.42885696,7667879.10012495,0.658080854297081,Not P20
Registered,P20,2005,RWA,5797647.77656841,10044820.0966679,0.577177860904808,P20
Registered,Not P20,2005,RWA,5039211.38523948,7635609.9033321,0.659961869324993,Not P20
Registered,P20,2006,RWA,6029263.51823356,10402734.8769085,0.579584464044835,P20
Registered,Not P20,2006,RWA,5032675.87500506,7683939.12309145,0.654960404342751,Not P20
Registered,P20,2007,RWA,6301188.63509571,10756720.5149216,0.585790866868279,P20
Registered,Not P20,2007,RWA,5090933.90576108,7790793.48507841,0.653455121806485,Not P20
Registered,P20,2008,RWA,6470002.79722447,11096215.6453009,0.583081926671497,P20
Registered,Not P20,2008,RWA,5197786.66896039,7952852.35469907,0.653575149787509,Not P20
Registered,P20,2009,RWA,6772568.76571902,11589001.5289899,0.58439622678256,P20
Registered,Not P20,2009,RWA,5208947.21755348,7976538.47101007,0.653033547883568,Not P20
Registered,P20,2010,RWA,7069335.29255478,12087699.1740099,0.584837129944031,P20
Registered,Not P20,2010,RWA,5265015.65247426,7990976.82599011,0.65887009399779,Not P20
Registered,P20,2011,RWA,7429702.31200478,12764550.5285381,0.582057495514157,P20
Registered,Not P20,2011,RWA,5134564.92889348,7822111.47146193,0.656416742157964,Not P20
Registered,P20,2012,RWA,5321410.78023703,8886409.71581067,0.598825729447203,P20
Registered,Not P20,2012,RWA,2326783.36981802,3554799.05892229,0.654547087261644,Not P20
Registered,P20,2013,RWA,5485967.87777317,9343054.83028263,0.587170682119097,P20
Registered,Not P20,2013,RWA,2253943.1657614,3465913.87152561,0.650317131155157,Not P20
Registered,P20,2014,RWA,5520536.87171377,9627711.67059646,0.573400727046468,P20
Registered,Not P20,2014,RWA,2303676.49069378,3549791.67076873,0.648961038943139,Not P20
Registered,P20,2015,RWA,8502601.89063707,14749256.5336987,0.576476642819965,P20
Registered,Not P20,2015,RWA,5001356.92153796,7988885.4663013,0.626039382168472,Not P20
Registered,P20,2016,RWA,8734789.51314561,15116909.5635315,0.577815821179331,P20
Registered,Not P20,2016,RWA,5142701.30788961,8220726.43646857,0.625577477566422,Not P20
Registered,P20,2017,RWA,8992704.34973137,15530555.95036,0.579032996531132,P20
Registered,Not P20,2017,RWA,5266986.58693156,8431318.04963998,0.624693144763584,Not P20
Registered,P20,2018,RWA,9232160.95522628,16025328.3790683,0.576098082787808,P20
Registered,Not P20,2018,RWA,5360399.05250895,8578549.62093171,0.624860761943901,Not P20
Registered,Not P20,2000,SEN,22198982.756166,27611795.8244564,0.803967365878601,Not P20
Registered,P20,2000,SEN,6980670.82941412,11579140.1755434,0.602866078446667,P20
Registered,Not P20,2001,SEN,22619439.7216847,28061485.9320475,0.806067069165863,Not P20
Registered,P20,2001,SEN,7328256.49263762,12082930.0679524,0.606496640419561,P20
Registered,Not P20,2002,SEN,23006408.6627144,28443907.5585123,0.80883432121229,Not P20
Registered,P20,2002,SEN,7755857.38924059,12690888.4414877,0.611135888948955,P20
Registered,Not P20,2003,SEN,23567384.2474689,29310474.4791977,0.804060141168822,Not P20
Registered,P20,2003,SEN,7782173.73623322,12855393.5208023,0.605362544805829,P20
Registered,Not P20,2004,SEN,24081849.8249117,30000969.03521,0.802702399267457,Not P20
Registered,P20,2004,SEN,7961279.34922763,13239362.9647899,0.601334019650392,P20
Registered,Not P20,2005,SEN,24636105.3276325,30680143.6200274,0.802998370305885,Not P20
Registered,P20,2005,SEN,8194059.84852006,13680320.3799726,0.598966955519246,P20
Registered,Not P20,2006,SEN,24966651.9370147,30923481.4124009,0.807368730708393,Not P20
Registered,P20,2006,SEN,8791679.00620754,14605590.5875991,0.601939302178723,P20
Registered,Not P20,2007,SEN,24946641.8980884,30800263.4655694,0.809948977416231,Not P20
Registered,P20,2007,SEN,9675316.06721888,15948056.5344306,0.606676810201332,P20
Registered,Not P20,2008,SEN,25191685.2840109,30959675.7233486,0.813693447861674,Not P20
Registered,P20,2008,SEN,10376468.7526169,17059128.2766514,0.608264888119695,P20
Registered,Not P20,2009,SEN,24808292.9072676,30418592.2822553,0.81556347766098,Not P20
Registered,P20,2009,SEN,11646116.9143822,18921743.7177447,0.615488566387282,P20
Registered,Not P20,2010,SEN,24519074.2812654,29937382.120708,0.819011969129567,Not P20
Registered,P20,2010,SEN,12916482.8093783,20775209.8792919,0.621725743538842,P20
Registered,Not P20,2011,SEN,23521928.1050964,28483718.4617787,0.825802576888252,Not P20
Registered,P20,2011,SEN,15209326.8508364,23651517.5382213,0.643059238218343,P20
Registered,Not P20,2012,SEN,16532875.0441005,19693678.4062395,0.839501626007181,Not P20
Registered,P20,2012,SEN,11960867.6837532,18684341.6050393,0.640154624475889,P20
Registered,Not P20,2013,SEN,19817407.703943,23416607.540379,0.846297127787203,Not P20
Registered,P20,2013,SEN,15922863.4671979,24571654.5360763,0.648017553877777,P20
Registered,Not P20,2014,SEN,16900230.0240779,19663885.6577242,0.859455263229688,Not P20
Registered,P20,2014,SEN,13082570.2084939,20320760.9461431,0.643803164810963,P20
Registered,Not P20,2015,SEN,22369075.0959393,26067612.0915912,0.858117537476898,Not P20
Registered,P20,2015,SEN,15601049.1553837,24655101.1512859,0.632771654825275,P20
Registered,Not P20,2016,SEN,19063338.4917018,22422065.346399,0.850204394519053,Not P20
Registered,P20,2016,SEN,13176932.313583,21134476.3716063,0.62348042515432,P20
Registered,Not P20,2017,SEN,27325162.1199417,32822589.3747077,0.832510860370992,Not P20
Registered,P20,2017,SEN,17404815.7859338,28854934.6252923,0.603183338030437,P20
Registered,Not P20,2018,SEN,28351470.2156986,34152609.4889883,0.830140672701447,Not P20
Registered,P20,2018,SEN,17589630.3052028,29264830.5110117,0.601050134173309,P20
Registered,Not P20,2000,SLE,2063335.58254552,2874702.08024713,0.717756318723693,Not P20
Registered,P20,2000,SLE,3781654.73197567,6294439.91975286,0.600792887085679,P20
Registered,Not P20,2001,SLE,2255126.50916603,3134465.53710435,0.719461255027654,Not P20
Registered,P20,2001,SLE,3814133.0069106,6373678.46289564,0.598419425942894,P20
Registered,Not P20,2002,SLE,2464590.73059195,3425878.65400836,0.71940397763602,Not P20
Registered,P20,2002,SLE,3881378.43984111,6505653.34599162,0.596616240278554,P20
Registered,Not P20,2003,SLE,2526123.84746165,3541412.61849728,0.713309664699156,Not P20
Registered,P20,2003,SLE,4102084.29606185,6860727.38150273,0.597908074167401,P20
Registered,Not P20,2004,SLE,2581303.0297003,3629449.81970071,0.711210557503494,Not P20
Registered,P20,2004,SLE,4331729.15928987,7238532.18029929,0.598426455998814,P20
Registered,Not P20,2005,SLE,2630511.96082745,3695369.50830229,0.711840035189322,Not P20
Registered,P20,2005,SLE,4548599.29470831,7595878.49169772,0.598824652037275,P20
Registered,Not P20,2006,SLE,2817959.330707,3976666.58943127,0.708623483345635,Not P20
Registered,P20,2006,SLE,4584709.6225436,7681807.41056873,0.596826941565327,P20
Registered,Not P20,2007,SLE,2924672.48483335,4158027.03367371,0.703379862888804,Not P20
Registered,P20,2007,SLE,4688669.53203807,7821238.9663263,0.599479130125643,P20
Registered,Not P20,2008,SLE,3108138.9590781,4427234.92508618,0.702049701827739,Not P20
Registered,P20,2008,SLE,4698317.79581686,7839971.07491383,0.599277440046997,P20
Registered,Not P20,2009,SLE,1922372.98886121,2880004.03683256,0.667489685526775,Not P20
Registered,P20,2009,SLE,3262494.32834899,5739995.60824484,0.568379237723248,P20
Registered,Not P20,2010,SLE,1948124.69639866,2892454.94121027,0.673519462185128,Not P20
Registered,P20,2010,SLE,3457973.6404093,5798759.7990661,0.596329863666058,P20
Registered,Not P20,2011,SLE,1945732.43407113,2871213.91014972,0.677668921564146,Not P20
Registered,P20,2011,SLE,3680105.19518015,5883562.82908858,0.625489231964271,P20
Registered,Not P20,2012,SLE,2521310.17783087,3708052.89285889,0.679955289388268,Not P20
Registered,P20,2012,SLE,3314076.87384064,5076091.14373634,0.652879702116866,P20
Registered,Not P20,2013,SLE,3945121.39782886,6772672.48984018,0.582505857731495,Not P20
Registered,P20,2013,SLE,4022740.52076389,6955287.51015982,0.578371564782582,P20
Registered,Not P20,2014,SLE,3391815.07255898,5820952.73218292,0.582690708654323,Not P20
Registered,P20,2014,SLE,4859791.3900781,8213335.26781709,0.591695240923693,P20
Registered,Not P20,2015,SLE,2630537.32868978,4546111.09847402,0.578634633362296,Not P20
Registered,P20,2015,SLE,5805964.79058751,9797716.90152599,0.592583440503699,P20
Registered,Not P20,2016,SLE,2716421.47304624,4668896.3226651,0.581812335360588,Not P20
Registered,P20,2016,SLE,5941967.68385351,9988779.67733489,0.594864225240263,P20
Registered,Not P20,2017,SLE,2800000.96838545,4808141.76820301,0.582345759208328,Not P20
Registered,P20,2017,SLE,6043146.96137793,10168720.231797,0.594287857628472,P20
Registered,Not P20,2018,SLE,2915052.65583461,4983459.90473132,0.584945542165805,Not P20
Registered,P20,2018,SLE,6085249.28896964,10316848.0952687,0.589836084894991,P20
Registered,Not P20,2000,STP,89246.9576519673,118992.673542894,0.750020610468893,Not P20
Registered,P20,2000,STP,17122.8077725847,23269.3264571057,0.735853175817038,P20
Registered,Not P20,2001,STP,89151.35403315,118367.401911058,0.753174882558787,Not P20
Registered,P20,2001,STP,19082.4356930665,26387.5980889417,0.72315925188596,P20
Registered,Not P20,2002,STP,88402.8877060075,117825.737352792,0.750285036972128,Not P20
Registered,P20,2002,STP,21843.7192765593,29621.2626472083,0.737433766302261,P20
Registered,Not P20,2003,STP,87243.8442794352,116478.157884444,0.749014629558173,Not P20
Registered,P20,2003,STP,25221.9460674879,33936.8421155559,0.743202504864964,P20
Registered,Not P20,2004,STP,86219.5569154239,115703.092674037,0.745179363168147,Not P20
Registered,P20,2004,STP,28730.1037604723,38033.9073259631,0.755381336822584,P20
Registered,Not P20,2005,STP,85924.6600853794,114991.607509179,0.747225488421149,Not P20
Registered,P20,2005,STP,31817.6723782093,42480.392490821,0.748996666758302,P20
Registered,Not P20,2006,STP,84167.4053522662,112254.353755001,0.749791901487977,Not P20
Registered,P20,2006,STP,36722.0102584168,49426.646244999,0.742959780770728,P20
Registered,Not P20,2007,STP,84261.3469814888,111488.590987894,0.755784481935361,Not P20
Registered,P20,2007,STP,40081.7101251384,54811.409012106,0.731265823075004,P20
Registered,Not P20,2008,STP,83327.6521237817,110103.597311999,0.756811350020268,Not P20
Registered,P20,2008,STP,44619.3348400551,61016.4026880014,0.73126787018582,P20
Registered,Not P20,2009,STP,82110.5691846515,107962.800953766,0.760545006791872,Not P20
Registered,P20,2009,STP,49392.4946258426,67913.199046234,0.727288587778307,P20
Registered,Not P20,2010,STP,80099.2669210604,105332.048329202,0.760445355346364,Not P20
Registered,P20,2010,STP,54764.7231774331,75038.9516707981,0.729817274336271,P20
Registered,Not P20,2011,STP,76695.1645285117,100792.57354573,0.760920788412198,Not P20
Registered,P20,2011,STP,61274.0373328428,83731.4264542695,0.731792588847249,P20
Registered,Not P20,2012,STP,72296.9186828397,94427.0229361507,0.765638017961502,Not P20
Registered,P20,2012,STP,68573.3719432397,93976.9770638493,0.729682674264463,P20
Registered,Not P20,2013,STP,71431.7845886798,93177.7463454273,0.766618504850598,Not P20
Registered,P20,2013,STP,72192.2972540183,98909.2536545727,0.729884157311916,P20
Registered,Not P20,2014,STP,72753.1780872833,94247.379266751,0.771938473550209,Not P20
Registered,P20,2014,STP,73592.5437305689,101479.620733249,0.725195297329849,P20
Registered,Not P20,2015,STP,73709.6226409241,94828.2574864921,0.777295972684341,Not P20
Registered,P20,2015,STP,75406.3398659243,104603.742513508,0.720876118329961,P20
Registered,Not P20,2016,STP,71179.7584339503,91656.8969431131,0.776589223592504,Not P20
Registered,P20,2016,STP,80773.738057983,111570.103056887,0.72397296269233,P20
Registered,Not P20,2017,STP,70500.6944365391,90244.8383072371,0.781215809778734,Not P20
Registered,P20,2017,STP,84340.4321609012,116844.161692763,0.721819823421482,P20
Registered,Not P20,2018,STP,69087.8944362601,87567.6627692323,0.788965837975234,Not P20
Registered,P20,2018,STP,88698.4354200076,123460.337230768,0.718436685088715,P20
Registered,Not P20,2000,SWZ,197237.327864113,521929.62953378,0.377900231570102,Not P20
Registered,P20,2000,SWZ,105000.027507167,483505.37046622,0.217164139057898,P20
Registered,Not P20,2001,SWZ,201058.435193238,534393.438826747,0.376236721084485,Not P20
Registered,P20,2001,SWZ,103636.053799614,479215.561173254,0.216261870849694,P20
Registered,Not P20,2002,SWZ,205719.30471623,547954.535019572,0.375431338858948,Not P20
Registered,P20,2002,SWZ,100613.473760052,471104.464980428,0.213569348709596,P20
Registered,Not P20,2003,SWZ,202243.492161228,534804.632292866,0.378163314132396,Not P20
Registered,P20,2003,SWZ,105214.445496061,487997.367707135,0.215604534898237,P20
Registered,Not P20,2004,SWZ,199814.058193823,522185.208137513,0.382649786091229,Not P20
Registered,P20,2004,SWZ,108691.182318562,504100.791862487,0.215613988458505,P20
Registered,Not P20,2005,SWZ,196938.001671369,510241.6727396,0.385970045555012,Not P20
Registered,P20,2005,SWZ,112857.729988239,520337.3272604,0.216893396025306,P20
Registered,Not P20,2006,SWZ,197355.357281715,509234.411702073,0.387553065438118,Not P20
Registered,P20,2006,SWZ,114097.601886546,526857.588297927,0.216562510288882,P20
Registered,Not P20,2007,SWZ,198604.909583796,509286.12980674,0.389967246229858,Not P20
Registered,P20,2007,SWZ,114820.00903608,533365.87019326,0.215274383781768,P20
Registered,Not P20,2008,SWZ,198898.80906028,506213.189740026,0.392915105911066,Not P20
Registered,P20,2008,SWZ,116718.411431644,543731.810259974,0.214661730708449,P20
Registered,Not P20,2009,SWZ,201426.878692841,514657.138782156,0.391380714487866,Not P20
Registered,P20,2009,SWZ,116451.481889793,542809.861217844,0.214534573171761,P20
Registered,Not P20,2010,SWZ,202830.720227344,522099.106162317,0.388490839829719,Not P20
Registered,P20,2010,SWZ,117263.088702609,542737.893837683,0.216058414262261,P20
Registered,Not P20,2011,SWZ,201080.734207597,512554.104542707,0.392311235878207,Not P20
Registered,P20,2011,SWZ,121175.91744406,559477.895457292,0.216587497786693,P20
Registered,Not P20,2012,SWZ,211725.154898927,560744.164881618,0.377578882062243,Not P20
Registered,P20,2012,SWZ,112712.676292505,518543.835118383,0.217363834374336,P20
Registered,Not P20,2013,SWZ,213542.593025605,565591.097710184,0.377556496009467,Not P20
Registered,P20,2013,SWZ,113165.09576021,521247.902289817,0.217104174929207,P20
Registered,Not P20,2014,SWZ,213196.506448941,557568.365667881,0.382368368753427,Not P20
Registered,P20,2014,SWZ,115970.720787045,537452.63433212,0.215778495403896,P20
Registered,Not P20,2015,SWZ,211986.723803728,551303.039212853,0.384519418043479,Not P20
Registered,P20,2015,SWZ,119892.849488956,552740.960787147,0.216906033738153,P20
Registered,Not P20,2016,SWZ,212192.26702466,547517.968371073,0.387553065438118,Not P20
Registered,P20,2016,SWZ,122675.305802942,566466.031628927,0.216562510288882,P20
Registered,Not P20,2017,SWZ,213620.97277925,545227.050457197,0.391801860527866,Not P20
Registered,P20,2017,SWZ,124483.799946896,579525.949542803,0.214802805715781,P20
Registered,Not P20,2018,SWZ,213115.019402465,544150.908132597,0.391646905697223,Not P20
Registered,P20,2018,SWZ,128428.057013862,592040.091867403,0.216924594766506,P20
Registered,Not P20,2000,TCD,683099.307455941,2958991.42679959,0.230855453405207,Not P20
Registered,P20,2000,TCD,350905.277831624,5396662.57320041,0.065022645583625,P20
Registered,Not P20,2001,TCD,709456.211107753,3075126.09511433,0.230708006489527,Not P20
Registered,P20,2001,TCD,364444.709796743,5602924.90488567,0.0650454389418913,P20
Registered,Not P20,2002,TCD,738317.479892717,3198103.89887952,0.230861004907124,Not P20
Registered,P20,2002,TCD,377804.403298824,5821129.10112047,0.0649022546547031,P20
Registered,Not P20,2003,TCD,820062.344900526,4022064.64397127,0.20389089124406,Not P20
Registered,P20,2003,TCD,339951.23705254,5351851.35602872,0.063520306233766,P20
Registered,Not P20,2004,TCD,894019.929591848,4950492.84859037,0.180592106066049,Not P20
Registered,P20,2004,TCD,310648.635514617,4784274.15140963,0.0649311945100571,P20
Registered,Not P20,2005,TCD,979990.393201661,5913799.2862124,0.165712487991677,Not P20
Registered,P20,2005,TCD,269458.760385328,4182833.71378758,0.0644201464421428,P20
Registered,Not P20,2006,TCD,1006095.41545498,5919962.87873031,0.169949615574408,Not P20
Registered,P20,2006,TCD,287964.171612726,4537161.12126969,0.0634679183559921,P20
Registered,Not P20,2007,TCD,1024998.67906791,5866417.74276203,0.174723097469925,Not P20
Registered,P20,2007,TCD,313721.954858645,4951606.25723798,0.0633576133805194,P20
Registered,Not P20,2008,TCD,1037030.56271728,5803338.79399854,0.178695506074833,Not P20
Registered,P20,2008,TCD,346928.283827466,5380249.20600145,0.0644818242694932,P20
Registered,Not P20,2009,TCD,1079135.75584208,6100940.92251719,0.1768802172562,Not P20
Registered,P20,2009,TCD,351421.92457387,5459206.07748281,0.0643723500425006,P20
Registered,Not P20,2010,TCD,1119916.95607194,6427789.96789454,0.174230483831253,Not P20
Registered,P20,2010,TCD,359149.006685801,5524346.03210546,0.065012040266587,P20
Registered,Not P20,2011,TCD,1128692.54828451,6098207.48975488,0.185085953565984,Not P20
Registered,P20,2011,TCD,400968.601481764,6262781.51024511,0.0640240444003723,P20
Registered,Not P20,2012,TCD,1170998.81524387,6435226.46850442,0.181966993854066,Not P20
Registered,P20,2012,TCD,411102.372976136,6349523.53149556,0.0647453893094408,P20
Registered,Not P20,2013,TCD,1191237.21004238,6335763.38521838,0.188017944739159,Not P20
Registered,P20,2013,TCD,444778.239549691,6884660.61478163,0.0646042360599062,P20
Registered,Not P20,2014,TCD,1226693.92672934,6454550.57986031,0.190051020834341,Not P20
Registered,P20,2014,TCD,464159.076201033,7209008.42013968,0.0643859805884427,P20
Registered,Not P20,2015,TCD,1257565.45423059,6560931.40481524,0.191674836488555,Not P20
Registered,P20,2015,TCD,488654.871895676,7550043.59518476,0.0647221258705485,P20
Registered,Not P20,2016,TCD,1260221.89189009,6075997.03558869,0.207409892484912,Not P20
Registered,P20,2016,TCD,541771.035704329,8485668.96441133,0.0638454125392474,P20
Registered,Not P20,2017,TCD,1258190.52619694,5569943.90526842,0.225889263446058,Not P20
Registered,P20,2017,TCD,600121.478850476,9446829.09473156,0.0635262343409134,P20
Registered,Not P20,2018,TCD,1237775.04104608,5024627.962176,0.246341629741287,Not P20
Registered,P20,2018,TCD,677582.572366254,10453123.037824,0.0648210654284335,P20
Registered,Not P20,2000,TJK,7795541.79600775,8380100.38594243,0.930244440637576,Not P20
Registered,P20,2000,TJK,3586592.56414742,4052581.61405757,0.885014271324302,P20
Registered,Not P20,2001,TJK,8237396.20344889,8926015.93430287,0.922852509347692,Not P20
Registered,P20,2001,TJK,3305461.42659007,3711010.06569713,0.890717451063858,P20
Registered,Not P20,2002,TJK,8735191.05759769,9475148.56863686,0.921905444998671,Not P20
Registered,P20,2002,TJK,3004702.45596583,3378585.43136316,0.889337421535472,P20
Registered,Not P20,2003,TJK,9256786.87063837,10088015.3547856,0.917602377185822,Not P20
Registered,P20,2003,TJK,2675276.85577819,2995078.64521432,0.893224243060487,P20
Registered,Not P20,2004,TJK,9693395.75850099,10609683.8285477,0.913636628116926,Not P20
Registered,P20,2004,TJK,2433850.78526799,2715094.17145232,0.896414868721148,P20
Registered,Not P20,2005,TJK,10188021.9832656,11196181.915073,0.909955024002408,Not P20
Registered,P20,2005,TJK,2140908.69071825,2382460.08492695,0.898612616539973,P20
Registered,Not P20,2006,TJK,10569999.9366516,11633139.2548079,0.908611141423681,Not P20
Registered,P20,2006,TJK,1990554.12930077,2212034.74519209,0.899874712016748,P20
Registered,Not P20,2007,TJK,10941683.6192436,12050105.8679059,0.908015559297743,Not P20
Registered,P20,2007,TJK,1869932.562852,2075238.13209413,0.901068910566444,P20
Registered,Not P20,2008,TJK,11355235.3709573,12515018.4189323,0.907328698276584,Not P20
Registered,P20,2008,TJK,1718131.44511736,1904841.58106771,0.901981278755112,P20
Registered,Not P20,2009,TJK,11677391.6307723,12866779.0525058,0.907561370496851,Not P20
Registered,P20,2009,TJK,1677451.83828771,1862726.94749421,0.900535551141441,P20
Registered,Not P20,2010,TJK,12004243.1514901,13228624.6703228,0.907444534156334,Not P20
Registered,P20,2010,TJK,1652315.67816041,1826163.32967718,0.904801696161807,P20
Registered,Not P20,2011,TJK,11983632.5818051,13204458.8015235,0.907544395566026,Not P20
Registered,P20,2011,TJK,1994097.31105755,2190561.19847649,0.910313444995016,P20
Registered,Not P20,2012,TJK,12093709.2619113,13322148.6376675,0.907789696004226,Not P20
Registered,P20,2012,TJK,2207328.43072585,2427521.36233248,0.909293102411647,P20
Registered,Not P20,2013,TJK,8478730.15801119,9221077.38021462,0.919494524165227,Not P20
Registered,P20,2013,TJK,1358250.82797718,1513929.15988966,0.897169341844352,P20
Registered,Not P20,2014,TJK,8702514.6784644,9442007.38207893,0.92168056286229,Not P20
Registered,P20,2014,TJK,1467406.61629259,1642522.10378954,0.893386221656968,P20
Registered,Not P20,2015,TJK,8942424.40604214,9692759.83815881,0.92258805080853,Not P20
Registered,P20,2015,TJK,1578522.28688394,1760043.33246897,0.896865581524978,P20
Registered,Not P20,2016,TJK,9322456.73074494,10088517.8944077,0.924066035102399,Not P20
Registered,P20,2016,TJK,1522586.37877375,1706305.72773014,0.892329172919798,P20
Registered,Not P20,2017,TJK,13304493.8828527,14913398.4807364,0.892116837087004,Not P20
Registered,P20,2017,TJK,2475841.75778492,2847137.51926355,0.869589804157172,P20
Registered,Not P20,2018,TJK,13778772.7717937,15479043.7518407,0.890156588009853,Not P20
Registered,P20,2018,TJK,2377410.21448072,2722630.24815932,0.873203482583803,P20
Registered,Not P20,2000,TLS,725301.424023448,1216344.86356391,0.596295874426848,Not P20
Registered,P20,2000,TLS,297890.813837071,552387.136436089,0.539279056639539,P20
Registered,Not P20,2001,TLS,712532.443163229,1193357.45362152,0.59708215757222,Not P20
Registered,P20,2001,TLS,330068.55062832,609070.546378475,0.541921707741251,P20
Registered,Not P20,2002,TLS,704319.093077666,1172816.06031623,0.600536705549339,Not P20
Registered,P20,2002,TLS,363081.774631624,672571.939683769,0.53984080097415,P20
Registered,Not P20,2003,TLS,694178.240798424,1150859.33808205,0.603182524421531,Not P20
Registered,P20,2003,TLS,401475.675843798,743356.661917952,0.540084856181878,P20
Registered,Not P20,2004,TLS,679050.967413695,1124444.8797721,0.603898847893125,Not P20
Registered,P20,2004,TLS,445107.725776008,819341.120227902,0.543250808225272,P20
Registered,Not P20,2005,TLS,665627.899421293,1097414.22371883,0.606542074118253,Not P20
Registered,P20,2005,TLS,485582.451830342,892855.776281173,0.54385317845267,P20
Registered,Not P20,2006,TLS,632161.754586286,1035552.64243523,0.610458347245078,Not P20
Registered,P20,2006,TLS,543692.220937617,997311.357564766,0.545157955751355,P20
Registered,Not P20,2007,TLS,591916.366024512,965845.13655181,0.612848109519636,Not P20
Registered,P20,2007,TLS,607533.577784427,1106938.86344819,0.548841131019575,P20
Registered,Not P20,2008,TLS,554170.205846956,900273.27429993,0.615557766365873,Not P20
Registered,P20,2008,TLS,666925.246663659,1210588.72570007,0.550909844528729,P20
Registered,Not P20,2009,TLS,602109.124625311,981572.603550689,0.613412724078966,Not P20
Registered,P20,2009,TLS,641112.523416392,1166981.39644931,0.549376815574832,P20
Registered,Not P20,2010,TLS,649481.391600835,1062259.68666948,0.61141489199987,Not P20
Registered,P20,2010,TLS,615736.286929804,1124786.31333052,0.547425123894506,P20
Registered,Not P20,2011,TLS,546541.065915086,890990.143532297,0.613408655395832,Not P20
Registered,P20,2011,TLS,673807.548363169,1221516.70160822,0.551615501839678,P20
Registered,Not P20,2012,TLS,535764.907514924,874491.240325274,0.61265897565268,Not P20
Registered,P20,2012,TLS,686195.467951299,1238134.25541242,0.554217335439709,P20
Registered,Not P20,2013,TLS,533265.330907472,867720.28973366,0.614559020016869,Not P20
Registered,P20,2013,TLS,690770.319853256,1247801.61426062,0.553589859124018,P20
Registered,Not P20,2014,TLS,521503.375601389,848068.57696407,0.614930666890495,Not P20
Registered,P20,2014,TLS,704147.974592251,1268146.57296615,0.555257562180113,P20
Registered,Not P20,2015,TLS,507968.70653794,826806.969600784,0.614374001688941,Not P20
Registered,P20,2015,TLS,718736.013952139,1290950.76373868,0.556749361897142,P20
