birth.reg,p20,sex,povcal_year,iso3,value,total,percentage,demographic
Registered,P20,Female,2011,AGO,1278706.93236926,5224060.70569719,0.244772602082274,P20 Female
Registered,Not P20,Male,2012,AGO,4222139.88248119,6817608.22274529,0.619299282759465,Not P20 Male
Registered,P20,Male,2012,AGO,1516638.28449359,5639432.9322636,0.268934536984525,P20 Male
Registered,Not P20,Female,2012,AGO,4390489.35453377,7051549.86501811,0.622627569623305,Not P20 Female
Registered,P20,Female,2012,AGO,1413199.24000786,5599339.97997301,0.252386753628536,P20 Female
Registered,Not P20,Male,2013,AGO,4161032.41017559,6614825.38881036,0.629046447274994,Not P20 Male
Registered,P20,Male,2013,AGO,1785247.68199208,6292635.68951017,0.2837042806988,P20 Male
Registered,Not P20,Female,2013,AGO,4344568.53203768,6827208.60758035,0.636360887993643,Not P20 Female
Registered,P20,Female,2013,AGO,1668969.00970976,6281110.31409914,0.265712418067781,P20 Female
Registered,Not P20,Male,2014,AGO,4134918.46727278,6451239.04016091,0.640949504665952,Not P20 Male
Registered,P20,Male,2014,AGO,2023011.99321239,6915646.89688242,0.292526790823338,P20 Male
Registered,Not P20,Female,2014,AGO,4288224.30822304,6628169.46521422,0.646969624227079,Not P20 Female
Registered,P20,Female,2014,AGO,1939357.54625,6946723.59774246,0.279175861679634,P20 Female
Registered,Not P20,Male,2015,AGO,4088124.37286327,6228522.9088319,0.656355356270169,Not P20 Male
Registered,P20,Male,2015,AGO,2285251.30999991,7606025.29424179,0.300452762329095,P20 Male
Registered,Not P20,Female,2015,AGO,4250725.87447409,6442150.29719006,0.659830286221074,Not P20 Female
Registered,P20,Female,2015,AGO,2194738.06978932,7607682.49973627,0.288489703646991,P20 Female
Registered,Not P20,Male,2016,AGO,3900929.90584998,5777876.29781363,0.675149432902555,Not P20 Male
Registered,P20,Male,2016,AGO,2691433.97552755,8532024.83265728,0.315450790207008,P20 Male
Registered,Not P20,Female,2016,AGO,4061937.71270385,6021573.24950263,0.67456419516932,Not P20 Female
Registered,P20,Female,2016,AGO,2604991.37153847,8511009.62002648,0.30607313207694,P20 Female
Registered,Not P20,Male,2017,AGO,3720357.13182372,5339332.28560612,0.696783217978985,Not P20 Male
Registered,P20,Male,2017,AGO,3094688.77668181,9453939.88582566,0.327343817927348,P20 Male
Registered,Not P20,Female,2017,AGO,3815503.89988929,5521405.88024163,0.691038475099808,Not P20 Female
Registered,P20,Female,2017,AGO,3076625.93326669,9502069.94832661,0.323784812151221,P20 Female
Registered,Not P20,Male,2018,AGO,3510449.1736017,4869492.99364165,0.720906504678306,Not P20 Male
Registered,P20,Male,2018,AGO,3531564.34377212,10416452.8379774,0.339037136605311,P20 Male
Registered,Not P20,Female,2018,AGO,3580268.09797125,5063691.43105928,0.707047051882127,Not P20 Female
Registered,P20,Female,2018,AGO,3541396.53938743,10460124.7373217,0.338561597334662,P20 Female
Registered,Not P20,Male,2000,ALB,2926775.46301418,2996777.12689822,0.976641017693399,Not P20 Male
Registered,P20,Male,2000,ALB,64322.8000003573,66256.0470321549,0.970821576016157,P20 Male
Registered,Not P20,Female,2000,ALB,2916575.13220687,3064632.93228838,0.951688243469027,Not P20 Female
Registered,P20,Female,2000,ALB,48688.3609398104,50387.893781244,0.966271008492396,P20 Female
Registered,Not P20,Male,2001,ALB,2894046.6295986,2963368.25830822,0.976607150152444,Not P20 Male
Registered,P20,Male,2001,ALB,70591.8254986356,72506.683798677,0.973590596070313,P20 Male
Registered,Not P20,Female,2001,ALB,2884582.77607316,3026216.93170994,0.953197619723596,Not P20 Female
Registered,P20,Female,2001,ALB,51579.8225909354,58254.1261831571,0.885427796629599,P20 Female
Registered,Not P20,Male,2002,ALB,2880761.6295293,2949820.72725527,0.976588713650329,Not P20 Male
Registered,P20,Male,2002,ALB,78912.0911900719,80820.5212635284,0.97638681310612,P20 Male
Registered,Not P20,Female,2002,ALB,2860800.67067699,3001911.09971312,0.952993135256532,Not P20 Female
Registered,P20,Female,2002,ALB,62818.7775134324,69467.6517680839,0.90428819622623,P20 Female
Registered,Not P20,Male,2003,ALB,2872269.67142706,2941231.24543733,0.976553501491169,Not P20 Male
Registered,P20,Male,2003,ALB,78807.0746414091,80710.4045094174,0.97641778802154,P20 Male
Registered,Not P20,Female,2003,ALB,2847075.57222474,2987949.75118298,0.9528525608898,Not P20 Female
Registered,P20,Female,2003,ALB,62700.667825133,69340.5988702683,0.904241798407912,P20 Female
Registered,Not P20,Male,2004,ALB,2844468.86271212,2912892.83616419,0.976509958553033,Not P20 Male
Registered,P20,Male,2004,ALB,79475.1007931641,81381.1428422979,0.97657882425137,P20 Male
Registered,Not P20,Female,2004,ALB,2848042.73205001,2989857.03910174,0.952568198011791,Not P20 Female
Registered,P20,Female,2004,ALB,63051.2632043547,69746.9818917736,0.903999879194648,P20 Female
Registered,Not P20,Male,2005,ALB,2817532.64626213,2886594.57864938,0.976074945578412,Not P20 Male
Registered,P20,Male,2005,ALB,80258.1946968553,82167.2096286429,0.976766706081227,P20 Male
Registered,Not P20,Female,2005,ALB,2841079.17288041,2983991.63769747,0.952106948621564,Not P20 Female
Registered,P20,Female,2005,ALB,63459.4659021041,70220.5740244959,0.903716137096326,P20 Female
Registered,Not P20,Male,2006,ALB,2815045.44433738,2883874.71047737,0.9761330594946,Not P20 Male
Registered,P20,Male,2006,ALB,69806.9338138139,71706.5374938849,0.973508640265429,P20 Male
Registered,Not P20,Female,2006,ALB,2831037.98919661,2973423.8700527,0.952113830022636,Not P20 Female
Registered,P20,Female,2006,ALB,49349.9554264245,56088.8819760489,0.879852721034766,P20 Female
Registered,Not P20,Male,2007,ALB,2804093.71488204,2872766.94890281,0.976095090467748,Not P20 Male
Registered,P20,Male,2007,ALB,46692.7283473205,48582.6904010878,0.961098036396004,P20 Male
Registered,Not P20,Female,2007,ALB,2818098.32174322,2965128.4412907,0.950413574838775,Not P20 Female
Registered,P20,Female,2007,ALB,51879.0049683689,53555.9194054023,0.968688532366708,P20 Female
Registered,Not P20,Male,2008,ALB,2787433.32173725,2855752.35512505,0.97607669542312,Not P20 Male
Registered,P20,Male,2008,ALB,41288.8531434435,43166.5651315343,0.956500778267412,P20 Male
Registered,Not P20,Female,2008,ALB,2807622.4071282,2953857.94662643,0.950493374380024,Not P20 Female
Registered,P20,Female,2008,ALB,40184.01891253,41851.1331169821,0.960165613681422,P20 Female
Registered,Not P20,Male,2009,ALB,2755758.59902789,2823140.82732165,0.97613217603541,Not P20 Male
Registered,P20,Male,2009,ALB,63122.322157681,64981.2730828151,0.971392512997322,P20 Male
Registered,Not P20,Female,2009,ALB,2766250.33905021,2910581.83800898,0.950411461696778,Not P20 Female
Registered,P20,Female,2009,ALB,54686.5930149823,56334.0615865548,0.970755373832912,P20 Female
Registered,Not P20,Male,2010,ALB,1760151.04378179,1782530.82344691,0.987444940995834,Not P20 Male
Registered,P20,Male,2010,ALB,26082.8609901434,27358.5309088373,0.953372133798242,P20 Male
Registered,Not P20,Female,2010,ALB,1716861.84965166,1773139.38830354,0.968261074666144,Not P20 Female
Registered,P20,Female,2010,ALB,32685.7344978129,34750.6482912559,0.940579128880235,P20 Female
Registered,Not P20,Male,2011,ALB,1731638.37187556,1753839.74147593,0.987341278068149,Not P20 Male
Registered,P20,Male,2011,ALB,45248.7061036507,46784.8522899499,0.967165736106659,P20 Male
Registered,Not P20,Female,2011,ALB,1677927.2667272,1733549.95638301,0.967913996680046,Not P20 Female
Registered,P20,Female,2011,ALB,44693.1375244196,47187.4960038064,0.94713941847676,P20 Female
Registered,Not P20,Male,2012,ALB,1684450.74405983,1706530.32132219,0.98706171406011,Not P20 Male
Registered,P20,Male,2012,ALB,72242.6131739426,73776.2244925936,0.979212661949041,P20 Male
Registered,Not P20,Female,2012,ALB,1640331.32135273,1695793.67475175,0.967294161887268,Not P20 Female
Registered,P20,Female,2012,ALB,60215.4182579765,62705.660678183,0.960286800373783,P20 Female
Registered,Not P20,Male,2013,ALB,1642821.39095376,1662119.50971484,0.98838945175224,Not P20 Male
Registered,P20,Male,2013,ALB,123084.374728298,127271.221173402,0.967102960068253,P20 Male
Registered,Not P20,Female,2013,ALB,1583063.72327336,1638107.75565586,0.966397795143543,Not P20 Female
Registered,P20,Female,2013,ALB,107586.639801223,110320.699546356,0.975217164535973,P20 Female
Registered,Not P20,Male,2014,ALB,1628646.0380723,1647819.41687142,0.988364393207893,Not P20 Male
Registered,P20,Male,2014,ALB,121698.174605629,125876.361278776,0.966807217568883,P20 Male
Registered,Not P20,Female,2014,ALB,1562098.40678166,1616960.30643142,0.966070966967125,Not P20 Female
Registered,P20,Female,2014,ALB,106908.669238524,109637.074051188,0.975114213542492,P20 Female
Registered,Not P20,Male,2015,ALB,1626007.29434844,1645040.34191079,0.988430042061922,Not P20 Male
Registered,P20,Male,2015,ALB,116848.616763849,121014.654014115,0.965574109315878,P20 Male
Registered,Not P20,Female,2015,ALB,1535888.23619634,1590522.52215079,0.965650102281754,Not P20 Female
Registered,P20,Female,2015,ALB,108420.41366261,111140.884759897,0.975522319233253,P20 Female
Registered,Not P20,Male,2016,ALB,1611708.13397701,1630626.33238855,0.988398201331735,Not P20 Male
Registered,P20,Male,2016,ALB,120911.038325406,125070.420219871,0.966743680183113,P20 Male
Registered,Not P20,Female,2016,ALB,1513405.66291464,1567884.69284562,0.965253165504087,Not P20 Female
Registered,P20,Female,2016,ALB,107201.643723386,109917.768795418,0.975289481384151,P20 Female
Registered,Not P20,Male,2017,ALB,2742084.6413496,2780237.05246608,0.986277281254619,Not P20 Male
Registered,P20,Male,2017,ALB,259824.053842283,272167.879047573,0.954646282109093,P20 Male
Registered,Not P20,Female,2017,ALB,2355171.4172511,2532034.33886565,0.930149872416904,Not P20 Female
Registered,P20,Female,2017,ALB,157169.359710469,162474.729620692,0.967346491835327,P20 Female
Registered,Not P20,Male,2018,ALB,2732947.78864232,2771006.18156987,0.986265496922859,Not P20 Male
Registered,P20,Male,2018,ALB,261563.365723079,273876.77229803,0.955040339961537,P20 Male
Registered,Not P20,Female,2018,ALB,2346439.71697808,2522866.79899317,0.930068808196496,Not P20 Female
Registered,P20,Female,2018,ALB,159709.951140841,165002.24713893,0.967925915617174,P20 Female
Registered,Not P20,Male,2000,ARM,2723376.9295232,2730513.20524614,0.997386470898869,Not P20 Male
Registered,P20,Male,2000,ARM,495089.123345966,495089.123345966,1,P20 Male
Registered,Not P20,Female,2000,ARM,2440299.41727739,2452911.28195595,0.994858409771548,Not P20 Female
Registered,P20,Female,2000,ARM,460668.389451947,460668.389451947,1,P20 Female
Registered,Not P20,Male,2001,ARM,2701738.41129994,2708879.50683791,0.997363819424251,Not P20 Male
Registered,P20,Male,2001,ARM,494481.278880899,494481.278880899,1,P20 Male
Registered,Not P20,Female,2001,ARM,2425321.23184971,2437855.42667262,0.994858515937502,Not P20 Female
Registered,P20,Female,2001,ARM,460157.787608577,460157.787608577,1,P20 Female
Registered,Not P20,Male,2002,ARM,2687196.61437155,2694465.24018955,0.997302386495998,Not P20 Male
Registered,P20,Male,2002,ARM,500114.419025001,500114.419025001,1,P20 Male
Registered,Not P20,Female,2002,ARM,2395323.93370301,2407789.47714959,0.994822826677795,Not P20 Female
Registered,P20,Female,2002,ARM,465586.863635858,465586.863635858,1,P20 Female
Registered,Not P20,Male,2003,ARM,2739307.32880782,2747182.49325024,0.997133366836108,Not P20 Male
Registered,P20,Male,2003,ARM,429364.875445617,429364.875445617,1,P20 Male
Registered,Not P20,Female,2003,ARM,2456620.52384852,2469020.13995148,0.994977920227412,Not P20 Female
Registered,P20,Female,2003,ARM,390296.491352665,390296.491352665,1,P20 Female
Registered,Not P20,Male,2004,ARM,2756454.24851255,2764730.37539537,0.997006533817376,Not P20 Male
Registered,P20,Male,2004,ARM,372252.017250699,372252.017250699,1,P20 Male
Registered,Not P20,Female,2004,ARM,2530200.35949235,2542529.25756973,0.995150931679279,Not P20 Female
Registered,P20,Female,2004,ARM,321928.349784193,321928.349784193,1,P20 Female
Registered,Not P20,Male,2005,ARM,2839250.64618292,2847801.43974697,0.996997405280893,Not P20 Male
Registered,P20,Male,2005,ARM,269942.198280914,269942.198280914,1,P20 Male
Registered,Not P20,Female,2005,ARM,2609190.82158595,2621439.80237798,0.99532738429434,Not P20 Female
Registered,P20,Female,2005,ARM,223354.559594136,223354.559594136,1,P20 Female
Registered,Not P20,Male,2006,ARM,2893858.60451752,2902645.49667665,0.996972798721306,Not P20 Male
Registered,P20,Male,2006,ARM,195130.159140584,195130.159140584,1,P20 Male
Registered,Not P20,Female,2006,ARM,2637383.64643975,2649538.28448816,0.995412544849958,Not P20 Female
Registered,P20,Female,2006,ARM,169300.059694608,169300.059694608,1,P20 Female
Registered,Not P20,Male,2007,ARM,2917580.5421803,2926580.05594633,0.99692490429307,Not P20 Male
Registered,P20,Male,2007,ARM,119447.667721274,119447.667721274,1,P20 Male
Registered,Not P20,Female,2007,ARM,2654593.9267045,2666643.01772996,0.995481550794259,Not P20 Female
Registered,P20,Female,2007,ARM,152565.25860244,152565.25860244,1,P20 Female
Registered,Not P20,Male,2008,ARM,2964520.37413598,2973236.4856145,0.997068476886826,Not P20 Male
Registered,P20,Male,2008,ARM,85892.0430951943,85892.0430951943,1,P20 Male
Registered,Not P20,Female,2008,ARM,2631057.73150986,2643004.10636989,0.995480001400212,Not P20 Female
Registered,P20,Female,2008,ARM,113103.364920425,113103.364920425,1,P20 Female
Registered,Not P20,Male,2009,ARM,2911006.72562819,2919984.46275654,0.996925416130509,Not P20 Male
Registered,P20,Male,2009,ARM,142399.103913942,142399.103913942,1,P20 Male
Registered,Not P20,Female,2009,ARM,2539099.07754557,2550965.22697175,0.995348368805379,Not P20 Female
Registered,P20,Female,2009,ARM,162835.206357762,162835.206357762,1,P20 Female
