birth.reg,p20,urban,povcal_year,iso3,value,total,percentage,demographic
Registered,P20,Rural,2002,TJK,2834178.66425307,3200893.870434,0.885433500445548,P20 Rural
Registered,P20,Urban,2002,TJK,170523.791712754,177691.560929167,0.959661735318592,P20 Urban
Registered,Not P20,Rural,2003,TJK,6861211.79328697,7474249.34012736,0.917980051381328,Not P20 Rural
Registered,Not P20,Urban,2003,TJK,2395575.07735144,2613766.01465832,0.916522391031471,Not P20 Urban
Registered,P20,Rural,2003,TJK,2533521.93480456,2848908.86244478,0.889295536337524,P20 Rural
Registered,P20,Urban,2003,TJK,141754.920973627,146169.782769534,0.969796344276794,P20 Urban
Registered,Not P20,Rural,2004,TJK,7190673.315374,7876511.37516826,0.91292616399229,Not P20 Rural
Registered,Not P20,Urban,2004,TJK,2502722.44312698,2733172.45337941,0.915684057927814,Not P20 Urban
Registered,P20,Rural,2004,TJK,2296050.96133465,2572678.57351514,0.892474864513475,P20 Rural
Registered,P20,Urban,2004,TJK,137799.823933345,142415.597937184,0.967589406843801,P20 Urban
Registered,Not P20,Rural,2005,TJK,7545709.54348255,8312591.78396083,0.907744508522843,Not P20 Rural
Registered,Not P20,Urban,2005,TJK,2642312.43978308,2883590.13111222,0.916327327963189,Not P20 Urban
Registered,P20,Rural,2005,TJK,2016251.26182376,2253005.56905051,0.894916235237481,P20 Rural
Registered,P20,Urban,2005,TJK,124657.42889449,129454.515876439,0.962943842094103,P20 Urban
Registered,Not P20,Rural,2006,TJK,7820649.06221149,8631582.11815966,0.906050473152299,Not P20 Rural
Registered,Not P20,Urban,2006,TJK,2749350.87444016,3001557.13664825,0.915974858806212,Not P20 Urban
Registered,P20,Rural,2006,TJK,1875418.97287336,2093845.88398578,0.895681476472076,P20 Rural
Registered,P20,Urban,2006,TJK,115135.156427412,118188.861206314,0.974162499344406,P20 Urban
Registered,Not P20,Rural,2007,TJK,8132812.48309566,8982924.12837827,0.905363595068449,Not P20 Rural
Registered,Not P20,Urban,2007,TJK,2808871.1361479,3067181.7395276,0.91578242656743,Not P20 Urban
Registered,P20,Rural,2007,TJK,1755623.23255195,1957813.30245283,0.896726582842413,P20 Rural
Registered,P20,Urban,2007,TJK,114309.330300056,117424.829641302,0.973468138290999,P20 Urban
Registered,Not P20,Rural,2008,TJK,8464112.75520124,9357315.24332286,0.904545004106922,Not P20 Rural
Registered,Not P20,Urban,2008,TJK,2891122.61575605,3157703.17560941,0.915577701567243,Not P20 Urban
Registered,P20,Rural,2008,TJK,1614276.92954339,1798897.76809873,0.897370021893756,P20 Rural
Registered,P20,Urban,2008,TJK,103854.515573978,105943.812968981,0.980279193881618,P20 Urban
Registered,Not P20,Rural,2009,TJK,8709825.58390644,9625913.62388089,0.904831055443742,Not P20 Rural
Registered,Not P20,Urban,2009,TJK,2967566.04686586,3240865.42862487,0.915670863916442,Not P20 Urban
Registered,P20,Rural,2009,TJK,1570733.26082639,1753874.20794563,0.895579200441197,P20 Rural
Registered,P20,Urban,2009,TJK,106718.577461326,108852.739548578,0.980394043401177,P20 Urban
Registered,Not P20,Rural,2010,TJK,8965795.05649749,9911203.65262417,0.904612130951788,Not P20 Rural
Registered,Not P20,Urban,2010,TJK,3038448.09499261,3317421.01769868,0.915906687388267,Not P20 Urban
Registered,P20,Rural,2010,TJK,1543471.08933397,1715137.448567,0.899911019156829,P20 Rural
Registered,P20,Urban,2010,TJK,108844.588826437,111025.881110185,0.980353299051206,P20 Urban
Registered,Not P20,Rural,2011,TJK,8910190.85437359,9850087.84506473,0.904579836700435,Not P20 Rural
Registered,Not P20,Urban,2011,TJK,3073441.72743156,3354370.95645878,0.916249802817336,Not P20 Urban
Registered,P20,Rural,2011,TJK,1885565.02633111,2079798.32516029,0.906609551282233,P20 Rural
Registered,P20,Urban,2011,TJK,108532.284726441,110762.873316208,0.979861586080398,P20 Urban
Registered,Not P20,Rural,2012,TJK,8981649.00509863,9921285.69059907,0.905290834796664,Not P20 Rural
Registered,Not P20,Urban,2012,TJK,3112060.25681268,3400862.94706844,0.915079585754929,Not P20 Urban
Registered,P20,Rural,2012,TJK,2082564.51955214,2299283.68892616,0.905744919420868,P20 Rural
Registered,P20,Urban,2012,TJK,124763.911173712,128237.673406324,0.972911531063071,P20 Urban
Registered,Not P20,Rural,2013,TJK,6404819.17289033,6959307.87033385,0.920324160423021,Not P20 Rural
Registered,Not P20,Urban,2013,TJK,2073910.98512086,2261769.50988077,0.916941790956492,Not P20 Urban
Registered,P20,Rural,2013,TJK,1304285.57640777,1456408.56764889,0.895549233491057,P20 Rural
Registered,P20,Urban,2013,TJK,53965.2515694163,57520.5922407791,0.938190124043226,P20 Urban
Registered,Not P20,Rural,2014,TJK,6599880.36498301,7147319.79275256,0.923406333612685,Not P20 Rural
Registered,Not P20,Urban,2014,TJK,2102634.31348139,2294687.58932637,0.91630526232054,Not P20 Urban
Registered,P20,Rural,2014,TJK,1410101.91800134,1581576.90006707,0.891579737881567,P20 Rural
Registered,P20,Urban,2014,TJK,57304.6982912519,60945.2037224701,0.940265923996313,P20 Urban
Registered,Not P20,Rural,2015,TJK,6808378.36577851,7363007.49231316,0.924673562112537,Not P20 Rural
Registered,Not P20,Urban,2015,TJK,2134046.04026363,2329752.34584566,0.91599694880402,Not P20 Urban
Registered,P20,Rural,2015,TJK,1515979.62113513,1693055.05142989,0.895410707321534,P20 Rural
Registered,P20,Urban,2015,TJK,62542.6657488048,66988.2810390734,0.933635925249739,P20 Urban
Registered,Not P20,Rural,2016,TJK,7153898.57526267,7718988.73270661,0.926792203355659,Not P20 Rural
Registered,Not P20,Urban,2016,TJK,2168558.15548227,2369529.1617011,0.915185257279318,Not P20 Urban
Registered,P20,Rural,2016,TJK,1462429.6082784,1642327.26274475,0.890461749891615,P20 Rural
Registered,P20,Urban,2016,TJK,60156.7704953469,63978.4649853831,0.940265923996313,P20 Urban
Registered,Not P20,Rural,2017,TJK,10335169.5704332,11500816.4250788,0.898646599374999,Not P20 Rural
Registered,Not P20,Urban,2017,TJK,2969324.31241956,3412582.05565767,0.870110744296029,Not P20 Urban
Registered,P20,Rural,2017,TJK,2379481.66847261,2740079.42011515,0.868398795671627,P20 Rural
Registered,P20,Urban,2017,TJK,96360.0893123141,107058.099148393,0.900072858371504,P20 Urban
Registered,Not P20,Rural,2018,TJK,10719656.5480517,11961878.7013632,0.896151584184684,Not P20 Rural
Registered,Not P20,Urban,2018,TJK,3059116.22374208,3517165.05047748,0.869767605397644,Not P20 Urban
Registered,P20,Rural,2018,TJK,2281903.87166175,2616052.25679636,0.872269988389373,P20 Rural
Registered,P20,Urban,2018,TJK,95506.3428189666,106577.991362957,0.896116933689571,P20 Urban
Registered,Not P20,Rural,2000,TLS,468520.610298713,780185.260519623,0.600524816357933,Not P20 Rural
Registered,Not P20,Urban,2000,TLS,256780.813724732,436159.603044285,0.588731308292805,Not P20 Urban
Registered,P20,Rural,2000,TLS,285636.579118251,528565.559030279,0.540399528948288,P20 Rural
Registered,P20,Urban,2000,TLS,12254.2347188197,23821.5774058112,0.514417433827464,P20 Urban
Registered,Not P20,Rural,2001,TLS,452576.72876436,751836.904869562,0.601961310801682,Not P20 Rural
Registered,Not P20,Urban,2001,TLS,259955.71439887,441520.548751965,0.588773761795869,Not P20 Urban
Registered,P20,Rural,2001,TLS,315864.050161114,581847.152644482,0.542864305042173,P20 Rural
Registered,P20,Urban,2001,TLS,14204.5004672065,27223.3937339932,0.521775521670894,P20 Urban
Registered,Not P20,Rural,2002,TLS,440067.333639792,724985.753332739,0.607001353636006,Not P20 Rural
Registered,Not P20,Urban,2002,TLS,264251.759437872,447830.306983491,0.590071183921933,Not P20 Urban
Registered,P20,Rural,2002,TLS,346566.608715766,640332.079072868,0.541229496447464,P20 Rural
Registered,P20,Urban,2002,TLS,16515.165915857,32239.8606109006,0.512259222059821,P20 Urban
Registered,Not P20,Rural,2003,TLS,424730.408472864,694290.603874746,0.611747308839408,Not P20 Rural
Registered,Not P20,Urban,2003,TLS,269447.832325559,456568.734207303,0.590158309445731,Not P20 Urban
Registered,P20,Rural,2003,TLS,382471.03329591,706777.70204477,0.541147566185786,P20 Rural
Registered,P20,Urban,2003,TLS,19004.6425478877,36578.9598731817,0.519551201394909,P20 Urban
Registered,Not P20,Rural,2004,TLS,405060.68582347,662091.913082043,0.611789206030186,Not P20 Rural
Registered,Not P20,Urban,2004,TLS,273990.281590225,462352.966690057,0.592599812977727,Not P20 Urban
Registered,P20,Rural,2004,TLS,423010.859821186,775619.659470851,0.545384396406063,P20 Rural
Registered,P20,Urban,2004,TLS,22096.8659548218,43721.4607570516,0.505400907751187,P20 Urban
Registered,Not P20,Rural,2005,TLS,386684.830629473,627378.996551717,0.616349659065446,Not P20 Rural
Registered,Not P20,Urban,2005,TLS,278943.068791818,470035.227167111,0.59345141102083,Not P20 Urban
Registered,P20,Rural,2005,TLS,461247.294948202,844545.745705532,0.546148384849037,P20 Rural
Registered,P20,Urban,2005,TLS,24335.1568821404,48310.0305756398,0.503728865251668,P20 Urban
Registered,Not P20,Rural,2006,TLS,350416.359561323,561880.411577638,0.623649360862091,Not P20 Rural
Registered,Not P20,Urban,2006,TLS,281745.395024965,473672.230857597,0.594810876953578,Not P20 Urban
Registered,P20,Rural,2006,TLS,515659.468028657,941414.529884584,0.547749638081192,P20 Rural
Registered,P20,Urban,2006,TLS,28032.75290896,55896.8276801814,0.501508834622098,P20 Urban
Registered,Not P20,Rural,2007,TLS,312039.355499294,496067.808038057,0.629025609892741,Not P20 Rural
Registered,Not P20,Urban,2007,TLS,279877.010525218,469777.328513754,0.595765256298492,Not P20 Urban
Registered,P20,Rural,2007,TLS,571885.894499055,1037246.91807264,0.55134981317824,P20 Rural
Registered,P20,Urban,2007,TLS,35647.6832853715,69691.9453755487,0.51150363350136,P20 Urban
Registered,Not P20,Rural,2008,TLS,275866.380994942,434632.688650174,0.634711535047426,Not P20 Rural
Registered,Not P20,Urban,2008,TLS,278303.824852012,465640.585649753,0.597679483766793,Not P20 Urban
Registered,P20,Rural,2008,TLS,623594.410230027,1126395.37213462,0.55361947115271,P20 Rural
Registered,P20,Urban,2008,TLS,43330.8364336322,84193.3535654554,0.514658635137333,P20 Urban
Registered,Not P20,Rural,2009,TLS,313782.499442476,497119.567511495,0.631201264140987,Not P20 Rural
Registered,Not P20,Urban,2009,TLS,288326.625182836,484453.036039196,0.595159084026277,Not P20 Urban
Registered,P20,Rural,2009,TLS,602230.014693385,1092137.30080938,0.551423355146897,P20 Rural
Registered,P20,Urban,2009,TLS,38882.5087230069,74844.095639928,0.519513374977088,P20 Urban
Registered,Not P20,Rural,2010,TLS,350330.019705814,560839.80175389,0.624652563192274,Not P20 Rural
Registered,Not P20,Urban,2010,TLS,299151.371895021,501419.884915588,0.596608512933989,Not P20 Urban
Registered,P20,Rural,2010,TLS,581553.102777528,1056583.87922412,0.550408835694691,P20 Rural
Registered,P20,Urban,2010,TLS,34183.1841522765,68202.4341063996,0.50120182072899,P20 Urban
Registered,Not P20,Rural,2011,TLS,268139.396722464,422874.175503451,0.634087897193607,Not P20 Rural
Registered,Not P20,Urban,2011,TLS,278401.669192623,468115.968028848,0.594727990939772,Not P20 Urban
Registered,P20,Rural,2011,TLS,628380.174367289,1133785.04289415,0.554232196222364,P20 Rural
Registered,P20,Urban,2011,TLS,45427.3739958779,87731.6587140768,0.517799100823213,P20 Urban
Registered,Not P20,Rural,2012,TLS,255866.876469542,404170.410032768,0.633066820623503,Not P20 Rural
Registered,Not P20,Urban,2012,TLS,279898.031045383,470320.830292507,0.59512148520257,Not P20 Urban
Registered,P20,Rural,2012,TLS,637465.619763684,1144653.41440785,0.55690710545205,P20 Rural
Registered,P20,Urban,2012,TLS,48729.8481876123,93480.8410045628,0.521281662252416,P20 Urban
Registered,Not P20,Rural,2013,TLS,251187.250762057,392806.675268286,0.639467877144646,Not P20 Rural
Registered,Not P20,Urban,2013,TLS,282078.080145415,474913.614465376,0.593956609272949,Not P20 Urban
Registered,P20,Rural,2013,TLS,639328.144301886,1149619.30537103,0.556121614620544,P20 Rural
Registered,P20,Urban,2013,TLS,51442.1755513718,98182.3088895877,0.523945465666547,P20 Urban
Registered,Not P20,Rural,2014,TLS,237751.911482011,371087.365666495,0.640689857643075,Not P20 Rural
Registered,Not P20,Urban,2014,TLS,283751.464119378,476981.211297574,0.594890233406602,Not P20 Urban
Registered,P20,Rural,2014,TLS,649226.998533612,1162845.7501884,0.558308785518996,P20 Rural
Registered,P20,Urban,2014,TLS,54920.976058641,105300.822777757,0.521562648893587,P20 Urban
Registered,Not P20,Rural,2015,TLS,225256.746515846,350533.241324356,0.642611655501769,Not P20 Rural
Registered,Not P20,Urban,2015,TLS,282711.960022092,476273.728276426,0.593591338840357,Not P20 Urban
Registered,P20,Rural,2015,TLS,656804.762795428,1175120.84993363,0.558925290817983,P20 Rural
Registered,P20,Urban,2015,TLS,61931.2511567089,115829.913805049,0.534674067537891,P20 Urban
Registered,Not P20,Rural,2016,TLS,274240.79940917,426938.87395622,0.642342068474402,Not P20 Rural
Registered,Not P20,Urban,2016,TLS,321278.48023822,555091.198590804,0.578785037582727,Not P20 Urban
Registered,P20,Rural,2016,TLS,732419.299580968,1317464.08899529,0.555931129887206,P20 Rural
Registered,P20,Urban,2016,TLS,73860.4457096801,139081.838457693,0.531057444514206,P20 Urban
Registered,Not P20,Rural,2017,TLS,282045.099936305,438236.13748984,0.643591606917274,Not P20 Rural
Registered,Not P20,Urban,2017,TLS,329044.276782042,567992.92993226,0.579310515046877,Not P20 Urban
Registered,P20,Rural,2017,TLS,739872.922495504,1339685.3005523,0.552273673668346,P20 Rural
Registered,P20,Urban,2017,TLS,74098.7375715027,140607.632025597,0.526989442209036,P20 Urban
Registered,Not P20,Rural,2018,TLS,288171.944963489,447553.059072299,0.643883309748391,Not P20 Rural
Registered,Not P20,Urban,2018,TLS,335326.277047275,578357.94312721,0.579790216477619,Not P20 Urban
Registered,P20,Rural,2018,TLS,750316.736733335,1367543.82563206,0.548660103369301,P20 Rural
Registered,P20,Urban,2018,TLS,74719.2665942468,142489.172168434,0.524385575810086,P20 Urban
Registered,Not P20,Rural,2000,TZA,5828081.18197598,15422926.035008,0.377884272332436,Not P20 Rural
Registered,Not P20,Urban,2000,TZA,15605747.1004263,29607831.9389132,0.52708172393791,Not P20 Urban
Registered,P20,Rural,2000,TZA,11336546.2318673,77732039.6572822,0.145841358104711,P20 Rural
Registered,P20,Urban,2000,TZA,3207680.63742197,11233576.4388865,0.285544025526737,P20 Urban
Registered,Not P20,Rural,2001,TZA,5974914.31682845,16629363.753329,0.359299033051239,Not P20 Rural
Registered,Not P20,Urban,2001,TZA,16045734.5522631,30201250.7900434,0.531293709118597,Not P20 Urban
Registered,P20,Rural,2001,TZA,11624643.68983,79610497.9371945,0.146018979795865,P20 Rural
Registered,P20,Urban,2001,TZA,3125344.72572172,11101956.4332466,0.281512969764712,P20 Urban
Registered,Not P20,Rural,2002,TZA,6001155.51470436,17536524.6230993,0.34220894069282,Not P20 Rural
Registered,Not P20,Urban,2002,TZA,16287262.0288664,30899070.4042173,0.527111716171354,Not P20 Urban
Registered,P20,Rural,2002,TZA,11864482.6776482,81608237.0327417,0.145383396444259,P20 Rural
Registered,P20,Urban,2002,TZA,3084883.66590941,11294955.0545912,0.273120490608367,P20 Urban
Registered,Not P20,Rural,2003,TZA,6803908.66122836,21949016.8498845,0.309986944188079,Not P20 Rural
Registered,Not P20,Urban,2003,TZA,16611873.9752463,31811694.0115388,0.522193944441336,Not P20 Urban
Registered,P20,Rural,2003,TZA,11564138.133062,81460377.450097,0.141960281735083,P20 Rural
Registered,P20,Urban,2003,TZA,2606491.44670828,10129664.445693,0.257312713632537,P20 Urban
Registered,Not P20,Rural,2004,TZA,7105920.51021668,26707620.1398794,0.266063410854276,Not P20 Rural
Registered,Not P20,Urban,2004,TZA,16171326.5783151,31809786.7170213,0.508375825407906,Not P20 Urban
Registered,P20,Rural,2004,TZA,11464079.2466389,81478815.5253715,0.140700121531211,P20 Rural
Registered,P20,Urban,2004,TZA,2600636.59294974,9522459.61486328,0.273105552360705,P20 Urban
Registered,Not P20,Rural,2005,TZA,8138352.77310417,30474028.7153463,0.267058643578879,Not P20 Rural
Registered,Not P20,Urban,2005,TZA,17260283.1525273,33258181.7050593,0.518978557083945,Not P20 Urban
Registered,P20,Rural,2005,TZA,11262701.3001034,81768029.9290821,0.13773966805696,P20 Rural
Registered,P20,Urban,2005,TZA,1887376.86376962,8300642.59256225,0.22737719914128,P20 Urban
Registered,Not P20,Rural,2006,TZA,7536859.33910337,29209806.8106066,0.258024963601149,Not P20 Rural
Registered,Not P20,Urban,2006,TZA,17868360.4900772,34593864.5507099,0.516518195412502,Not P20 Urban
Registered,P20,Rural,2006,TZA,12247160.3552884,85681484.7386798,0.142938236803915,P20 Rural
Registered,P20,Urban,2006,TZA,1778592.81931586,8709087.49999393,0.204222637482642,P20 Urban
Registered,Not P20,Rural,2007,TZA,7901785.13942209,31325316.9646073,0.252249167928608,Not P20 Rural
Registered,Not P20,Urban,2007,TZA,17946846.8792035,34326176.7556108,0.522832676851201,Not P20 Urban
Registered,P20,Rural,2007,TZA,12203629.0553369,87864426.3142224,0.138891580668769,P20 Rural
Registered,P20,Urban,2007,TZA,1698007.90760042,9209315.86817539,0.184379375396193,P20 Urban
Registered,Not P20,Rural,2008,TZA,8314706.06605297,33751614.6500797,0.246349875472797,Not P20 Rural
Registered,Not P20,Urban,2008,TZA,18346206.7528274,35156194.5833176,0.521848481335153,Not P20 Urban
Registered,P20,Rural,2008,TZA,11951446.0776238,88918308.5120042,0.134409282830772,P20 Rural
Registered,P20,Urban,2008,TZA,2102051.44174996,9589226.04906164,0.219209707957157,P20 Urban
Registered,Not P20,Rural,2009,TZA,6652524.02149552,22866205.6773372,0.290932571646063,Not P20 Rural
Registered,Not P20,Urban,2009,TZA,13065718.4452313,24444697.7033814,0.534501125919995,Not P20 Urban
Registered,P20,Rural,2009,TZA,9366852.91160293,72423404.1623107,0.129334612477074,P20 Rural
Registered,P20,Urban,2009,TZA,1417292.45977292,5921535.76210709,0.239345419281669,P20 Urban
Registered,Not P20,Rural,2010,TZA,9442509.60951693,30721759.4874782,0.307355755889098,Not P20 Rural
Registered,Not P20,Urban,2010,TZA,17047658.649121,32791920.2614063,0.519873752839807,Not P20 Urban
Registered,P20,Rural,2010,TZA,13496010.7092137,90561093.3994304,0.14902658749589,P20 Rural
Registered,P20,Urban,2010,TZA,2377840.26405391,9867265.02562425,0.240982709786238,P20 Urban
Registered,Not P20,Rural,2011,TZA,6999648.03599214,21252313.4585208,0.329359344791036,Not P20 Rural
Registered,Not P20,Urban,2011,TZA,14492368.7296341,26887992.1317155,0.538990366355388,Not P20 Urban
Registered,P20,Rural,2011,TZA,10463751.3886335,75926562.7665667,0.137814106254274,P20 Rural
Registered,P20,Urban,2011,TZA,1705500.09225177,7487118.22569118,0.227791259713189,P20 Urban
Registered,Not P20,Rural,2012,TZA,9088834.73177672,31591603.2720114,0.287697799111987,Not P20 Rural
Registered,Not P20,Urban,2012,TZA,20991234.0686833,40122857.6135252,0.523173954130507,Not P20 Urban
Registered,P20,Rural,2012,TZA,15273591.2551629,98189907.4438557,0.155551539387041,P20 Rural
Registered,P20,Urban,2012,TZA,3179917.51545881,15481037.0950756,0.20540726670504,P20 Urban
Registered,Not P20,Rural,2013,TZA,7991202.47422663,27667193.0313718,0.288833148529575,Not P20 Rural
Registered,Not P20,Urban,2013,TZA,19752490.4471349,37703955.2496354,0.523883776021773,Not P20 Urban
Registered,P20,Rural,2013,TZA,15377274.1593053,94787926.3490115,0.16222819457708,P20 Rural
Registered,P20,Urban,2013,TZA,3548536.21276416,17049566.1520178,0.208130587085009,P20 Urban
Registered,Not P20,Rural,2014,TZA,7748144.10994832,26447657.9281014,0.292961446000695,Not P20 Rural
Registered,Not P20,Urban,2014,TZA,19517395.9667211,37289827.8187342,0.523397320620388,Not P20 Urban
Registered,P20,Rural,2014,TZA,15523142.7818229,92625325.2272565,0.167590696645187,P20 Rural
Registered,P20,Urban,2014,TZA,3980664.83089831,18223948.036722,0.218430431368499,P20 Urban
Registered,Not P20,Rural,2015,TZA,7358859.27234421,24932725.1763381,0.295148613731482,Not P20 Rural
Registered,Not P20,Urban,2015,TZA,19612318.4120665,37335195.8912726,0.52530375009097,Not P20 Urban
Registered,P20,Rural,2015,TZA,15798336.9447076,89831834.2898283,0.175865683580909,P20 Rural
Registered,P20,Urban,2015,TZA,4543392.76337162,19572127.6796012,0.232135863701059,P20 Urban
Registered,Not P20,Rural,2016,TZA,9303656.37597504,31546293.3251276,0.294920746475288,Not P20 Rural
Registered,Not P20,Urban,2016,TZA,24475378.0164377,46767743.0366287,0.523338874772478,Not P20 Urban
Registered,P20,Rural,2016,TZA,18765622.9692184,110108606.27653,0.170428303506903,P20 Rural
Registered,P20,Urban,2016,TZA,5677056.83776981,23775498.3760618,0.238777616686501,P20 Urban
Registered,Not P20,Rural,2017,TZA,9409241.21227252,32399640.0097054,0.290411906103091,Not P20 Rural
Registered,Not P20,Urban,2017,TZA,24982545.2752295,47612949.9074852,0.524700639716129,Not P20 Urban
Registered,P20,Rural,2017,TZA,19259257.444367,113855437.43475,0.169155359447848,P20 Rural
Registered,P20,Urban,2017,TZA,5890816.83505129,24782491.3504216,0.237700752186526,P20 Urban
Registered,Not P20,Rural,2018,TZA,9345295.92357733,31306065.5437792,0.298513906530625,Not P20 Rural
Registered,Not P20,Urban,2018,TZA,25937082.3897504,49163866.031319,0.52756393024966,Not P20 Urban
Registered,P20,Rural,2018,TZA,20218333.4342179,118995731.539166,0.169908056135301,P20 Rural
Registered,P20,Urban,2018,TZA,6250116.24848507,25802522.3504932,0.242228886137002,P20 Urban
Registered,Not P20,Rural,2000,UGA,9356602.73169423,25091920.5738718,0.372893047550822,Not P20 Rural
Registered,Not P20,Urban,2000,UGA,5381338.64312848,12915918.3590207,0.416643903557199,Not P20 Urban
Registered,P20,Rural,2000,UGA,9555587.38130624,30273366.4826114,0.31564336879398,P20 Rural
Registered,P20,Urban,2000,UGA,847341.210460051,2669310.58449609,0.317438223705246,P20 Urban
Registered,Not P20,Rural,2001,UGA,9381084.31898646,25183819.2228483,0.372504433738762,Not P20 Rural
Registered,Not P20,Urban,2001,UGA,5469632.85425063,13140331.3591287,0.416247711322047,Not P20 Urban
Registered,P20,Rural,2001,UGA,10075116.3899843,31914176.944092,0.315694069367169,P20 Rural
Registered,P20,Urban,2001,UGA,975036.431466641,2928576.47393093,0.332938695692615,P20 Urban
Registered,Not P20,Rural,2002,UGA,9405333.6971691,25239805.6834894,0.37263891073938,Not P20 Rural
Registered,Not P20,Urban,2002,UGA,5629441.26730975,13445241.2515919,0.41869395736155,Not P20 Urban
Registered,P20,Rural,2002,UGA,10660527.804859,33617208.1398686,0.317115203633345,P20 Rural
Registered,P20,Urban,2002,UGA,1048122.46744594,3199515.92505015,0.327587826408308,P20 Urban
Registered,Not P20,Rural,2003,UGA,9615296.46182596,25979843.7773233,0.370106015426419,Not P20 Rural
Registered,Not P20,Urban,2003,UGA,5754407.89459948,13835232.71631,0.415924185201148,Not P20 Urban
Registered,P20,Rural,2003,UGA,11066789.8560623,34816809.1905402,0.317857670284994,P20 Rural
Registered,P20,Urban,2003,UGA,1092636.29492464,3309770.31582655,0.330124507341162,P20 Urban
Registered,Not P20,Rural,2004,UGA,9819858.87525658,26568421.4909418,0.369606409571774,Not P20 Rural
Registered,Not P20,Urban,2004,UGA,5945898.60157244,14252706.0701048,0.41717682048071,Not P20 Urban
Registered,P20,Rural,2004,UGA,11545425.6584009,36185163.3214842,0.319065180273652,P20 Rural
Registered,P20,Urban,2004,UGA,1140355.22196487,3457600.11746916,0.329811193666769,P20 Urban
Registered,Not P20,Rural,2005,UGA,9836377.6488845,26822861.140279,0.366716197703217,Not P20 Rural
Registered,Not P20,Urban,2005,UGA,6260953.54357975,14915417.5420134,0.41976388028991,Not P20 Urban
Registered,P20,Rural,2005,UGA,12083849.9745582,37709126.0006298,0.320448953771995,P20 Rural
Registered,P20,Urban,2005,UGA,1196218.51960815,3606350.31707768,0.331697814808374,P20 Urban
Registered,Not P20,Rural,2006,UGA,10423731.5640567,28212778.4732001,0.369468451111912,Not P20 Rural
Registered,Not P20,Urban,2006,UGA,6673122.77567387,15737059.1809925,0.42403874185933,Not P20 Urban
Registered,P20,Rural,2006,UGA,12190404.205455,38295228.3170379,0.318326975479382,P20 Rural
Registered,P20,Urban,2006,UGA,1114061.25778709,3469359.02876962,0.321114433112501,P20 Urban
Registered,Not P20,Rural,2007,UGA,7259005.84524257,22070501.5375377,0.328900810563657,Not P20 Rural
Registered,Not P20,Urban,2007,UGA,4364194.98946643,11269138.2775221,0.387269628075418,Not P20 Urban
Registered,P20,Rural,2007,UGA,8708121.77366587,29781213.5087241,0.292403188040505,P20 Rural
Registered,P20,Urban,2007,UGA,793234.815030885,2805860.82003548,0.282706401317815,P20 Urban
Registered,Not P20,Rural,2008,UGA,7690166.87949761,23201794.1950488,0.331447077534145,Not P20 Rural
Registered,Not P20,Urban,2008,UGA,4587666.34497822,11695854.1911463,0.392247224529446,Not P20 Urban
Registered,P20,Rural,2008,UGA,8897558.98028145,29327723.7181792,0.303383892516901,P20 Rural
Registered,P20,Urban,2008,UGA,789346.370910379,2741046.34835993,0.287972646424849,P20 Urban
Registered,Not P20,Rural,2009,UGA,7884379.86507811,23232092.661009,0.33937450147617,Not P20 Rural
Registered,Not P20,Urban,2009,UGA,4801076.80771156,11944903.1533423,0.401935180727537,Not P20 Urban
Registered,P20,Rural,2009,UGA,9371981.59862363,29907720.1015236,0.313363291043579,P20 Rural
Registered,P20,Urban,2009,UGA,799857.33821952,2816962.81945448,0.283943164849586,P20 Urban
Registered,Not P20,Rural,2010,UGA,8102382.63789032,23262053.0661826,0.348309008445572,Not P20 Rural
Registered,Not P20,Urban,2010,UGA,4972711.49965758,12155171.4678974,0.4091025381905,Not P20 Urban
Registered,P20,Rural,2010,UGA,9788392.28623979,30495642.9657437,0.320976747308961,P20 Rural
Registered,P20,Urban,2010,UGA,814916.619139859,2881766.1543974,0.282783742843376,P20 Urban
Registered,Not P20,Rural,2011,UGA,12068382.2300171,34000980.2925089,0.354942184789772,Not P20 Rural
Registered,Not P20,Urban,2011,UGA,7406490.13904666,18978857.2241229,0.390249531443479,Not P20 Urban
Registered,P20,Rural,2011,UGA,13392981.4953607,38815244.1108174,0.345044371152832,P20 Rural
Registered,P20,Urban,2011,UGA,1149001.15046764,4969579.00180754,0.23120693926985,P20 Urban
Registered,Not P20,Rural,2012,UGA,9503103.9724082,27370631.6722458,0.34720075467036,Not P20 Rural
Registered,Not P20,Urban,2012,UGA,5697798.09344991,14669965.9683944,0.388398862391738,Not P20 Urban
Registered,P20,Rural,2012,UGA,10902206.1468353,31519962.9985607,0.345882580742025,P20 Rural
Registered,P20,Urban,2012,UGA,790306.00162299,3560014.87382528,0.22199514036687,P20 Urban
Registered,Not P20,Rural,2013,UGA,8875267.91289784,25623574.8680753,0.346371181952274,Not P20 Rural
Registered,Not P20,Urban,2013,UGA,5815322.28837737,14952204.090196,0.388927428578265,Not P20 Urban
Registered,P20,Rural,2013,UGA,11563704.0009032,33716449.4801182,0.342969208775141,P20 Rural
Registered,P20,Urban,2013,UGA,913473.602296318,3717216.98223954,0.245741264677525,P20 Urban
Registered,Not P20,Rural,2014,UGA,8597449.88744486,25234617.5172524,0.340700622134137,Not P20 Rural
Registered,Not P20,Urban,2014,UGA,5834462.19246324,15059974.8196046,0.387415135971418,Not P20 Urban
Registered,P20,Rural,2014,UGA,11903955.0776902,34710883.3646854,0.34294589834038,P20 Rural
