educ.category,p20,povcal_year,iso3,value,total,percentage,demographic
Completed secondary education,P20,2005,TZA,1543128.49298805,88162423.9811494,0.0175032448440618,P20
Completed secondary education,Not P20,2006,TZA,10997804.1714095,62457957.1877378,0.176083315346866,Not P20
Completed secondary education,P20,2006,TZA,1460219.39349825,92352532.7360343,0.0158113627232282,P20
Completed secondary education,Not P20,2007,TZA,11076987.9379788,64302182.5045924,0.172264571846962,Not P20
Completed secondary education,P20,2007,TZA,1420994.8886656,95047412.8891468,0.0149503794524413,P20
Completed secondary education,Not P20,2008,TZA,11402435.4040466,67767236.6971878,0.168258821810862,Not P20
Completed secondary education,P20,2008,TZA,1275914.92160381,96416383.9599169,0.013233382846366,P20
Completed secondary education,Not P20,2009,TZA,8856985.0652877,46626846.1137144,0.189954624931893,Not P20
Completed secondary education,P20,2009,TZA,1294756.80333496,77364428.6908967,0.0167358154806269,P20
Completed secondary education,Not P20,2010,TZA,12662407.7047556,62074574.2047697,0.203987024751636,Not P20
Completed secondary education,P20,2010,TZA,1574367.92317135,98750997.7463427,0.0159428052283113,P20
Completed secondary education,Not P20,2011,TZA,10819762.6505814,47125327.7818251,0.229595488453118,Not P20
Completed secondary education,P20,2011,TZA,1655510.65783625,82121363.9058946,0.0201593176135427,P20
Completed secondary education,Not P20,2012,TZA,14968206.8764229,69832731.8814189,0.214343710651904,Not P20
Completed secondary education,P20,2012,TZA,1945180.42643324,111052642.660719,0.0175158409546006,P20
Completed secondary education,Not P20,2013,TZA,14301812.746908,63447148.8830004,0.22541300907439,Not P20
Completed secondary education,P20,2013,TZA,2037338.90006794,109174345.780317,0.0186613337181569,P20
Completed secondary education,Not P20,2014,TZA,14440155.6626994,61822223.5435605,0.233575482003244,Not P20
Completed secondary education,P20,2014,TZA,2209773.22662196,108001968.907255,0.0204604902019849,P20
Completed secondary education,Not P20,2015,TZA,14515827.8538903,60349405.1496131,0.240529758626517,Not P20
Completed secondary education,P20,2015,TZA,2504489.57977157,106449433.155818,0.0235275050840858,P20
Completed secondary education,Not P20,2016,TZA,16149778.1496572,76137820.2192645,0.212112431156401,Not P20
Completed secondary education,P20,2016,TZA,2889325.76285101,130150199.971158,0.0221999333346494,P20
Completed secondary education,Not P20,2017,TZA,16290749.8926672,77842514.8303128,0.209278309265561,Not P20
Completed secondary education,P20,2017,TZA,3247894.50778481,134743738.118223,0.0241042333628531,P20
Completed secondary education,Not P20,2018,TZA,16668609.3064821,78246025.0976994,0.213028192622812,Not P20
Completed secondary education,P20,2018,TZA,3439814.40254187,140770994.399727,0.0244355338769173,P20
Completed secondary education,Not P20,2000,UGA,9646145.35401837,37194247.1124458,0.259345089708527,Not P20
Completed secondary education,P20,2000,UGA,2046743.26907096,32307729.6322,0.0633515041871293,P20
Completed secondary education,Not P20,2001,UGA,9844450.62136358,37501443.5029606,0.262508578385427,Not P20
Completed secondary education,P20,2001,UGA,2246815.34709711,34176686.1450565,0.0657411703861787,P20
Completed secondary education,Not P20,2002,UGA,10123160.4366111,37866601.2355002,0.267337445303133,Not P20
Completed secondary education,P20,2002,UGA,2413183.03669101,36102605.2781435,0.0668423516280678,P20
Completed secondary education,Not P20,2003,UGA,10471586.9856766,38986313.6774284,0.26859648933003,Not P20
Completed secondary education,P20,2003,UGA,2503927.58148604,37388934.3052776,0.0669697499544031,P20
Completed secondary education,Not P20,2004,UGA,10914382.4319342,39959589.2052797,0.273135501365268,Not P20
Completed secondary education,P20,2004,UGA,2610742.03417523,38872963.4013155,0.0671608698113012,P20
Completed secondary education,Not P20,2005,UGA,11319137.7723579,40837648.6276008,0.277174082072583,Not P20
Completed secondary education,P20,2005,UGA,2729696.02463149,40512795.6454426,0.0673786141178969,P20
Completed secondary education,Not P20,2006,UGA,12036663.8519807,42963954.7733879,0.280157260090877,Not P20
Completed secondary education,P20,2006,UGA,2624854.19915602,40967865.6010781,0.0640710508259172,P20
Completed secondary education,Not P20,2007,UGA,8850851.7212253,32636427.2045327,0.271195485515524,Not P20
Completed secondary education,P20,2007,UGA,1816000.53455765,31989460.7878875,0.0567687135022064,P20
Completed secondary education,Not P20,2008,UGA,9137376.0359746,34155123.7910227,0.267525777153713,Not P20
Completed secondary education,P20,2008,UGA,1777201.55145677,31477597.5717444,0.0564592500239618,P20
Completed secondary education,Not P20,2009,UGA,9312934.70900456,34424883.448575,0.270529157285791,Not P20
Completed secondary education,P20,2009,UGA,1833152.80568098,32106321.9982621,0.0570963190919286,P20
Completed secondary education,Not P20,2010,UGA,9446684.21800168,34655314.2798194,0.272589771996461,Not P20
Completed secondary education,P20,2010,UGA,1919560.24280165,32741046.5047686,0.0586285549095712,P20
Completed secondary education,Not P20,2011,UGA,16041000.8132695,51083438.4916398,0.314015682712799,Not P20
Completed secondary education,P20,2011,UGA,3872902.9683873,42186544.2950616,0.0918042241454859,P20
Completed secondary education,Not P20,2012,UGA,12388418.3717625,40362758.8689786,0.306926947485839,Not P20
Completed secondary education,P20,2012,UGA,3258560.50314088,33603495.5757854,0.096970878990607,P20
Completed secondary education,Not P20,2013,UGA,12651618.5139033,38967364.5874929,0.324672162149862,Not P20
Completed secondary education,P20,2013,UGA,3458227.90836828,35754592.0702534,0.096721223991964,P20
Completed secondary education,Not P20,2014,UGA,12566922.5171132,38625499.7216523,0.325353007926745,Not P20
Completed secondary education,P20,2014,UGA,3716443.35404374,37017769.3191988,0.100396199511575,P20
Completed secondary education,Not P20,2015,UGA,12762947.3472775,37629590.9997114,0.339173161551912,Not P20
Completed secondary education,P20,2015,UGA,3973173.23116414,39100207.7289082,0.101615143804636,P20
Completed secondary education,Not P20,2016,UGA,19353629.4235962,58206303.9862896,0.332500572930296,Not P20
Completed secondary education,P20,2016,UGA,6354245.4131584,55477444.4005518,0.114537457192156,P20
Completed secondary education,Not P20,2017,UGA,19921340.4252239,59983088.1576149,0.332115951964285,Not P20
Completed secondary education,P20,2017,UGA,6812815.34829001,58251926.512915,0.116954335351974,P20
Completed secondary education,Not P20,2018,UGA,20131067.1004222,60733102.0415489,0.331467789783733,Not P20
Completed secondary education,P20,2018,UGA,7594124.62796096,62047162.9598338,0.12239277777901,P20
Completed secondary education,Not P20,2000,VNM,18123924.4099523,56758996.9914655,0.319313683655782,Not P20
Completed secondary education,P20,2000,VNM,1057044.42809886,23021961.5463588,0.04591461183576,P20
Completed secondary education,Not P20,2001,VNM,17937577.4702382,55238294.6996231,0.324730833342699,Not P20
Completed secondary education,P20,2001,VNM,1443117.96686426,25373402.8718939,0.0568752237983341,P20
Completed secondary education,Not P20,2002,VNM,17876965.402751,54090312.6519078,0.330502164367143,Not P20
Completed secondary education,P20,2002,VNM,1693812.43150649,27312010.0425753,0.0620171283206946,P20
Completed secondary education,Not P20,2003,VNM,18224561.484494,55975726.0993099,0.325579724542755,Not P20
Completed secondary education,P20,2003,VNM,1530379.82473121,26192602.6652856,0.0584279402962693,P20
Completed secondary education,Not P20,2004,VNM,18786370.661855,58088205.4676996,0.323411104037312,Not P20
Completed secondary education,P20,2004,VNM,1151273.77428711,24840055.2229813,0.0463474724171301,P20
Completed secondary education,Not P20,2005,VNM,19013502.408787,60677739.6415328,0.313352186833482,Not P20
Completed secondary education,P20,2005,VNM,1108927.42240836,23019113.9218862,0.0481742010648817,P20
Completed secondary education,Not P20,2006,VNM,19228603.4560301,63323531.1810872,0.303656525424044,Not P20
Completed secondary education,P20,2006,VNM,1082221.59506027,21156929.8921542,0.0511521095251914,P20
Completed secondary education,Not P20,2007,VNM,19561123.38774,65855742.662164,0.297029880721069,Not P20
Completed secondary education,P20,2007,VNM,942218.694016287,19425470.102562,0.0485042930256818,P20
Completed secondary education,Not P20,2008,VNM,20121275.2873361,68243453.9593311,0.294845499750454,Not P20
Completed secondary education,P20,2008,VNM,579809.538007814,17860246.2282422,0.0324636923029072,P20
Completed secondary education,Not P20,2009,VNM,20645540.6066542,74695304.2414306,0.276396767056782,Not P20
Completed secondary education,P20,2009,VNM,259291.815530091,12255859.84189,0.0211565584850966,P20
Completed secondary education,Not P20,2010,VNM,20979915.2521151,80181454.302897,0.261655459289381,Not P20
Completed secondary education,P20,2010,VNM,135039.98785492,7643690.64943783,0.0176668567643893,P20
Completed secondary education,Not P20,2011,VNM,21195493.9902075,80884936.8373777,0.262045008860202,Not P20
Completed secondary education,P20,2011,VNM,136427.588797248,7842653.79665286,0.0173955898519291,P20
Completed secondary education,Not P20,2012,VNM,21417515.9308183,82441888.7990519,0.259789243584927,Not P20
Completed secondary education,P20,2012,VNM,137856.66226124,7215119.75122945,0.0191066353732728,P20
Completed secondary education,Not P20,2013,VNM,21644321.8586705,82472345.8407333,0.26244338799904,Not P20
Completed secondary education,P20,2013,VNM,139316.528489227,8134107.1305716,0.017127451882901,P20
Completed secondary education,Not P20,2014,VNM,21873545.6569377,83548260.2973998,0.261807314468024,Not P20
Completed secondary education,P20,2014,VNM,140791.957658605,8017758.67154693,0.0175600143913337,P20
Completed secondary education,Not P20,2015,VNM,22103093.3325005,84618432.6097663,0.261208966543176,Not P20
Completed secondary education,P20,2015,VNM,142269.471506856,7908508.15688605,0.0179894195826276,P20
Completed secondary education,Not P20,2016,VNM,22332442.3410623,85731641.9837772,0.260492413586202,Not P20
Completed secondary education,P20,2016,VNM,143745.706608788,7755388.93002621,0.0185349449145295,P20
Completed secondary education,Not P20,2017,VNM,22560901.7602922,86843094.2288683,0.259789243584926,Not P20
Completed secondary education,P20,2017,VNM,145216.215751814,7600302.87462063,0.0191066353732728,P20
Completed secondary education,Not P20,2018,VNM,22785982.8865227,87950834.7351155,0.259076368691076,Not P20
Completed secondary education,P20,2018,VNM,146664.980066983,7434786.50510976,0.0197268583255461,P20
Completed secondary education,Not P20,2000,ZMB,7544871.1294611,20671432.8787298,0.364990234287266,Not P20
Completed secondary education,P20,2000,ZMB,641432.328388027,10109727.5399545,0.063447044032891,P20
Completed secondary education,Not P20,2001,ZMB,7695461.41858367,20580201.2143896,0.37392547033034,Not P20
Completed secondary education,P20,2001,ZMB,714322.322340014,11024794.157005,0.0647923500581771,P20
Completed secondary education,Not P20,2002,ZMB,7853395.32213947,20486705.6595724,0.383341053102404,Not P20
Completed secondary education,P20,2002,ZMB,838402.655775042,11930532.5239427,0.0702736993585575,P20
Completed secondary education,Not P20,2003,ZMB,7912080.67334716,19505414.8126919,0.405635088990718,Not P20
Completed secondary education,P20,2003,ZMB,1089580.74719184,13753234.4440597,0.0792236002100912,P20
Completed secondary education,Not P20,2004,ZMB,8036989.22248441,18344303.3889854,0.438119074464833,Not P20
Completed secondary education,P20,2004,ZMB,1361223.80001176,15780748.7748797,0.0862585051844056,P20
Completed secondary education,Not P20,2005,ZMB,8162790.68266462,17172224.4014032,0.475348475064046,Not P20
Completed secondary education,P20,2005,ZMB,1639649.54101921,17859155.8320324,0.0918100248656946,P20
Completed secondary education,Not P20,2006,ZMB,8220886.71443551,16559051.8456031,0.496458782247148,Not P20
Completed secondary education,P20,2006,ZMB,1906246.22777284,19410662.030744,0.09820614179741,P20
Completed secondary education,Not P20,2007,ZMB,8141298.37949023,15942802.8915271,0.510656653969984,Not P20
Completed secondary education,P20,2007,ZMB,2251202.53181393,21005036.652286,0.107174415787983,P20
Completed secondary education,Not P20,2008,ZMB,6130665.33327066,11623122.5910189,0.527454243492863,Not P20
Completed secondary education,P20,2008,ZMB,2022131.21957603,18071187.8081601,0.111898080028969,P20
Completed secondary education,Not P20,2009,ZMB,6065834.93616421,11157936.6606043,0.543634107332858,Not P20
Completed secondary education,P20,2009,ZMB,2349252.34037482,18899374.6410191,0.124303178544121,P20
Completed secondary education,Not P20,2010,ZMB,6005778.75549935,10643764.4463936,0.564253256988817,Not P20
Completed secondary education,P20,2010,ZMB,2643491.85948918,19791515.6458122,0.133566923665522,P20
Completed secondary education,Not P20,2011,ZMB,6055246.07838794,10701836.7021248,0.565813724029793,Not P20
Completed secondary education,P20,2011,ZMB,2767113.99689482,20185627.1292024,0.137083380129005,P20
Completed secondary education,Not P20,2012,ZMB,6276527.28090571,11195080.0413057,0.560650505199396,Not P20
Completed secondary education,P20,2012,ZMB,2759559.74042528,20177259.8637839,0.136765832380362,P20
Completed secondary education,Not P20,2013,ZMB,6334575.36949912,11250282.8438813,0.56305920992416,Not P20
Completed secondary education,P20,2013,ZMB,2895978.28440594,20529565.7233735,0.141063786902652,P20
Completed secondary education,Not P20,2014,ZMB,9418741.01327577,17618593.1708706,0.534590981353046,Not P20
Completed secondary education,P20,2014,ZMB,4091747.56071932,25265805.6696799,0.161948034201403,P20
Completed secondary education,Not P20,2015,ZMB,6769090.36468402,13271642.5585273,0.510041642157905,Not P20
Completed secondary education,P20,2015,ZMB,2756139.82133876,19753794.9602079,0.139524573728275,P20
Completed secondary education,Not P20,2016,ZMB,6855766.00234875,13335666.5360422,0.514092489027056,Not P20
Completed secondary education,P20,2016,ZMB,2885075.7666566,20254263.9856868,0.142442883567401,P20
